Frequenza,Territorio,Indicatore,Luogo di nascita del marito,Luogo di nascita della moglie,Luogo di residenza del marito,Luogo di residenza della moglie,Classe di età del marito al divorzio,Classe di età della moglie al divorzio,Classe di età del marito al matrimonio,Classe di età della moglie al matrimonio,Anno di matrimonio,TIME_PERIOD,VALUE,OBS_STATUS,SOURCE
annuale,Nord-ovest,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,2825,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Nord-ovest,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,2989,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Nord-ovest,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,3035,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Nord-ovest,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,3138,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Nord-ovest,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,1625,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Nord-ovest,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,1547,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Nord-ovest,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,1766,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Nord-ovest,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,1666,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Nord-ovest,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,1835,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Nord-ovest,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,1930,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Nord-ovest,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,2071,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,5816,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,5514,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,5086,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,5097,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,5288,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,4747,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,5288,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,519,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,532,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,569,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,544,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,676,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,583,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,699,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,0,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,1,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,1,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,1,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,1,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,0,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,0,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,45,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,32,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,36,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,25,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,39,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,25,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,24,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,433,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,406,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,304,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,231,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,207,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,200,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,179,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,1071,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,914,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,825,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,738,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,704,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,655,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,636,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,1343,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,1222,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,1111,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,1125,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,1047,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,927,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,988,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,1125,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,1109,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,996,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,1128,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,1136,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,964,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,1095,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,764,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,788,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,744,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,831,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,906,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,857,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,970,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,516,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,510,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,500,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,474,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,572,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,536,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Piemonte,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,698,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,199,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,180,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,144,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,176,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,188,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,156,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,131,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,15,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,22,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,16,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,26,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,17,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,19,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,16,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,0,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,0,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,0,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,0,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,0,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,0,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,0,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,3,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,1,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,1,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,0,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,1,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,1,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,1,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,15,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,11,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,11,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,15,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,8,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,10,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,6,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,38,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,18,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,28,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,24,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,22,,27_385_DF_DCIS_DIVORDEMCONG_5
annuale,Valle d'Aosta / Vallée d'Aoste,divorzi concessi,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,16,,27_385_DF_DCIS_DIVORDEMCONG_5
