Frequenza,Territorio,Indicatore,Rito di celebrazione del matrimonio,Anno di nascita,Età al matrimonio,Stato civile,Anno di cessazione precedente matrimonio,Durata vedovanza/divorzio,Titolo di studio,TIME_PERIOD,VALUE,OBS_STATUS,SOURCE
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,0 anni,totale,2023,592,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,0 anni,totale,2024,477,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,1 anni,totale,2015,311,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,1 anni,totale,2016,348,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,1 anni,totale,2017,448,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,1 anni,totale,2018,496,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,1 anni,totale,2019,429,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,1 anni,totale,2020,357,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,1 anni,totale,2021,359,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,1 anni,totale,2022,401,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,1 anni,totale,2023,491,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,1 anni,totale,2024,435,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,10 anni,totale,2015,114,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,10 anni,totale,2016,169,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,10 anni,totale,2017,148,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,10 anni,totale,2018,169,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,10 anni,totale,2019,184,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,10 anni,totale,2020,126,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,10 anni,totale,2021,186,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,10 anni,totale,2022,191,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,10 anni,totale,2023,173,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,10 anni,totale,2024,184,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,11 anni,totale,2015,130,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,11 anni,totale,2016,144,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,11 anni,totale,2017,144,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,11 anni,totale,2018,164,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,11 anni,totale,2019,180,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,11 anni,totale,2020,125,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,11 anni,totale,2021,156,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,11 anni,totale,2022,195,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,11 anni,totale,2023,182,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,11 anni,totale,2024,199,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,12 anni,totale,2015,104,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,12 anni,totale,2016,122,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,12 anni,totale,2017,141,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,12 anni,totale,2018,185,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,12 anni,totale,2019,139,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,12 anni,totale,2020,146,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,12 anni,totale,2021,158,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,12 anni,totale,2022,204,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,12 anni,totale,2023,204,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,12 anni,totale,2024,188,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,13 anni,totale,2015,98,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,13 anni,totale,2016,145,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,13 anni,totale,2017,129,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,13 anni,totale,2018,132,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,13 anni,totale,2019,141,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,13 anni,totale,2020,113,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,13 anni,totale,2021,181,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,13 anni,totale,2022,201,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,13 anni,totale,2023,179,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,13 anni,totale,2024,171,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,14 anni,totale,2015,99,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,14 anni,totale,2016,126,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,14 anni,totale,2017,116,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,14 anni,totale,2018,149,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,14 anni,totale,2019,105,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,14 anni,totale,2020,103,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,14 anni,totale,2021,160,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,14 anni,totale,2022,178,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,14 anni,totale,2023,203,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,14 anni,totale,2024,182,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,15 anni,totale,2015,99,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,15 anni,totale,2016,107,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,15 anni,totale,2017,123,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,15 anni,totale,2018,134,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,15 anni,totale,2019,132,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,15 anni,totale,2020,105,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,15 anni,totale,2021,133,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,15 anni,totale,2022,187,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,15 anni,totale,2023,180,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,15 anni,totale,2024,153,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,16 anni,totale,2015,81,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,16 anni,totale,2016,98,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,16 anni,totale,2017,129,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,16 anni,totale,2018,116,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,16 anni,totale,2019,124,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,16 anni,totale,2020,103,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,16 anni,totale,2021,125,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,16 anni,totale,2022,183,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,16 anni,totale,2023,170,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,16 anni,totale,2024,149,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,17 anni,totale,2015,78,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,17 anni,totale,2016,84,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,17 anni,totale,2017,100,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,17 anni,totale,2018,115,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,17 anni,totale,2019,103,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,17 anni,totale,2020,96,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,17 anni,totale,2021,127,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,17 anni,totale,2022,121,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,17 anni,totale,2023,166,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,17 anni,totale,2024,155,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,18 anni,totale,2015,61,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,18 anni,totale,2016,60,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,18 anni,totale,2017,78,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,18 anni,totale,2018,83,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,18 anni,totale,2019,94,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,18 anni,totale,2020,65,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,18 anni,totale,2021,97,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,18 anni,totale,2022,123,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,18 anni,totale,2023,116,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,18 anni,totale,2024,98,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,2 anni,totale,2015,189,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,2 anni,totale,2016,221,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,2 anni,totale,2017,253,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,2 anni,totale,2018,372,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,2 anni,totale,2019,353,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,2 anni,totale,2020,243,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,2 anni,totale,2021,341,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,2 anni,totale,2022,333,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,2 anni,totale,2023,336,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,2 anni,totale,2024,355,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,3 anni,totale,2015,155,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,3 anni,totale,2016,180,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,3 anni,totale,2017,153,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,3 anni,totale,2018,239,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,3 anni,totale,2019,325,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,3 anni,totale,2020,224,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,3 anni,totale,2021,296,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,3 anni,totale,2022,352,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,3 anni,totale,2023,333,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,3 anni,totale,2024,279,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,4 anni,totale,2015,139,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,4 anni,totale,2016,159,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,4 anni,totale,2017,172,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,4 anni,totale,2018,196,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,4 anni,totale,2019,223,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,4 anni,totale,2020,200,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,4 anni,totale,2021,349,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,4 anni,totale,2022,350,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,4 anni,totale,2023,344,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,4 anni,totale,2024,295,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,5 anni,totale,2015,137,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,5 anni,totale,2016,156,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,5 anni,totale,2017,165,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,5 anni,totale,2018,180,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,5 anni,totale,2019,177,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,5 anni,totale,2020,179,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,5 anni,totale,2021,279,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,5 anni,totale,2022,294,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,5 anni,totale,2023,379,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,5 anni,totale,2024,319,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,6 anni,totale,2015,172,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,6 anni,totale,2016,153,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,6 anni,totale,2017,185,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,6 anni,totale,2018,195,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,6 anni,totale,2019,182,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,6 anni,totale,2020,124,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,6 anni,totale,2021,230,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,6 anni,totale,2022,343,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,6 anni,totale,2023,333,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,6 anni,totale,2024,301,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,7 anni,totale,2015,166,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,7 anni,totale,2016,164,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,7 anni,totale,2017,192,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,7 anni,totale,2018,182,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,7 anni,totale,2019,176,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,7 anni,totale,2020,146,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,7 anni,totale,2021,162,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,7 anni,totale,2022,252,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,7 anni,totale,2023,313,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,7 anni,totale,2024,319,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,spose,tutte le voci,tutte le voci,50-54 anni,divorziata/o,tutte le voci,8 anni,totale,2015,142,,24_447_DF_DCIS_SPOSI_3
