Frequenza,Territorio,Indicatore,Rito di esaurimento,Periodo tra la separazione e l'iscrizione a ruolo del procedimento,Modalità di esaurimento,Con figli affidati,Durata del matrimonio,Anno di matrimonio,Numero di figli,Coniuge che ha presentato la domanda di divorzio con rito giudiziale,Tipo di affidamento,Numero di figli affidati,Età dei figli affidati,TIME_PERIOD,VALUE,OBS_STATUS,SOURCE
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2019,12678,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2020,9927,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2021,13506,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2022,13677,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2015,99,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2016,102,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2017,102,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2018,75,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2019,110,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2020,143,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2021,209,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2022,88,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2015,2803,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2016,3103,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2017,3722,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2018,4014,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2019,4016,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2020,2955,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2021,4107,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2022,4182,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2015,5233,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2016,5804,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2017,7055,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2018,7794,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2019,7410,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2020,5693,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2021,7636,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2022,7558,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2015,2332,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2016,2599,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2017,3231,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2018,3705,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2019,3285,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2020,2596,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2021,3320,,27_945_DF_DCIS_DIVFIG1_8
annuale,Sud,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2022,3288,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2015,1227,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2016,1588,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2017,1408,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2018,1367,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2019,1544,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2020,1000,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2021,1464,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2022,1511,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2015,12,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2016,8,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2017,12,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2018,9,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2019,19,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2020,23,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2021,62,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2022,10,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2015,258,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2016,338,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2017,396,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2018,384,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2019,484,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2020,283,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2021,432,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2022,355,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2015,492,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2016,655,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2017,702,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2018,759,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2019,940,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2020,552,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2021,831,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2022,699,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2015,222,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2016,308,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2017,295,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2018,366,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2019,437,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2020,246,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2021,338,,27_945_DF_DCIS_DIVFIG1_8
annuale,Abruzzo,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2022,334,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2015,207,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2016,224,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2017,299,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2018,269,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2019,256,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2020,220,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2021,305,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2022,292,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2015,7,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2016,4,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2017,6,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2018,0,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2019,1,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2020,29,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2021,70,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2022,0,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2015,43,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2016,40,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2017,79,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2018,96,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2019,63,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2020,35,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2021,53,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2022,72,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2015,110,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2016,74,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2017,156,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2018,157,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2019,128,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2020,121,,27_945_DF_DCIS_DIVFIG1_8
annuale,Molise,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2021,175,,27_945_DF_DCIS_DIVFIG1_8
