Frequenza,Territorio,Indicatore,Luogo di nascita del marito,Luogo di nascita della moglie,Luogo di residenza del marito,Luogo di residenza della moglie,Classe di età del marito al divorzio,Classe di età della moglie al divorzio,Classe di età del marito al matrimonio,Classe di età della moglie al matrimonio,Anno di matrimonio,TIME_PERIOD,VALUE,OBS_STATUS,SOURCE
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2008,1274,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2009,1472,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2010,1518,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2011,1529,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2012,1825,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2013,1721,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2014,1727,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,8,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,23,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,9,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,9,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,8,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,4,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,2,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,1,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2008,2,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2009,4,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2010,5,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2011,4,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2012,3,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2013,3,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2014,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2008,4,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2009,5,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2010,2,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2011,4,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2012,2,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2013,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2014,2,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2008,1,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2009,5,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2010,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2011,1,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2012,2,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2013,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2014,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2008,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2009,8,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2010,2,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2011,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2012,1,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2013,1,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2014,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2008,1,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2009,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2010,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2011,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2012,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2013,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2014,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2008,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2009,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2010,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2011,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2012,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2013,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2014,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2008,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2009,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2010,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2011,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2012,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2013,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2014,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2008,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2009,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2010,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2011,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2012,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2013,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2014,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,485,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,421,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,433,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,375,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,316,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,318,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,278,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,1,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,0,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,1,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,3,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2008,40,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2009,41,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2010,23,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2011,18,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2012,19,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2013,20,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2014,17,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2008,259,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2009,239,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2010,256,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2011,210,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2012,182,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2013,179,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2014,162,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2008,126,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2009,91,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2010,96,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2011,96,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2012,75,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2013,74,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2014,66,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2008,35,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2009,24,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2010,25,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2011,31,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2012,27,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2013,29,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2014,17,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2008,16,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2009,15,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2010,22,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2011,7,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2012,8,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2013,8,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2014,2,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2008,6,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2009,9,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2010,7,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2011,9,,27_385_DF_DCIS_DIVORDEMCONG_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2012,3,,27_385_DF_DCIS_DIVORDEMCONG_4
