Frequenza,Territorio,Indicatore,TIME_PERIOD,VALUE,OBS_STATUS,SOURCE
annuale,Molise,separazioni concesse rispetto ai coniugati (valori per centomila),2020,237.8,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Molise,separazioni concesse rispetto ai coniugati (valori per centomila),2021,347.8,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Molise,separazioni concesse rispetto ai coniugati (valori per centomila),2022,330.9,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Molise,tasso di separazione rispetto agli abitanti (valori per mille),2015,1.2,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Molise,tasso di separazione rispetto agli abitanti (valori per mille),2016,1.3,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Molise,tasso di separazione rispetto agli abitanti (valori per mille),2017,1.6,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Molise,tasso di separazione rispetto agli abitanti (valori per mille),2018,1.3,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Molise,tasso di separazione rispetto agli abitanti (valori per mille),2019,1.6,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Molise,tasso di separazione rispetto agli abitanti (valori per mille),2020,1.2,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Molise,tasso di separazione rispetto agli abitanti (valori per mille),2021,1.7,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Molise,tasso di separazione rispetto agli abitanti (valori per mille),2022,1.6,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione giudiziale (in giorni),2015,948,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione giudiziale (in giorni),2016,895,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione giudiziale (in giorni),2017,891,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione giudiziale (in giorni),2018,919,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione giudiziale (in giorni),2019,936,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione giudiziale (in giorni),2020,1125,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione giudiziale (in giorni),2021,1128,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione giudiziale (in giorni),2022,1149,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale (in giorni),2015,220,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale (in giorni),2016,181,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale (in giorni),2017,164,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale (in giorni),2018,144,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale (in giorni),2019,140,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale (in giorni),2020,177,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale (in giorni),2021,150,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale (in giorni),2022,124,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2015,38,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2016,39,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2017,44,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2018,51,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2019,60,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2020,70,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2021,74,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2022,76,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale in tribunale (in giorni),2015,272,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale in tribunale (in giorni),2016,222,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale in tribunale (in giorni),2017,203,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale in tribunale (in giorni),2018,175,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale in tribunale (in giorni),2019,169,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale in tribunale (in giorni),2020,225,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale in tribunale (in giorni),2021,178,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,durata media del procedimento di separazione consensuale in tribunale (in giorni),2022,146,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,separazioni concesse rispetto ai coniugati (valori per centomila),2015,310.1,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,separazioni concesse rispetto ai coniugati (valori per centomila),2016,341.1,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,separazioni concesse rispetto ai coniugati (valori per centomila),2017,336.8,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,separazioni concesse rispetto ai coniugati (valori per centomila),2018,345.8,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,separazioni concesse rispetto ai coniugati (valori per centomila),2019,346.3,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,separazioni concesse rispetto ai coniugati (valori per centomila),2020,276.8,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,separazioni concesse rispetto ai coniugati (valori per centomila),2021,413.4,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,separazioni concesse rispetto ai coniugati (valori per centomila),2022,387.1,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,tasso di separazione rispetto agli abitanti (valori per mille),2015,1.5,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,tasso di separazione rispetto agli abitanti (valori per mille),2016,1.7,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,tasso di separazione rispetto agli abitanti (valori per mille),2017,1.6,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,tasso di separazione rispetto agli abitanti (valori per mille),2018,1.7,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,tasso di separazione rispetto agli abitanti (valori per mille),2019,1.7,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,tasso di separazione rispetto agli abitanti (valori per mille),2020,1.3,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,tasso di separazione rispetto agli abitanti (valori per mille),2021,2,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Campania,tasso di separazione rispetto agli abitanti (valori per mille),2022,1.9,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione giudiziale (in giorni),2015,827,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione giudiziale (in giorni),2016,1113,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione giudiziale (in giorni),2017,1038,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione giudiziale (in giorni),2018,1104,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione giudiziale (in giorni),2019,1046,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione giudiziale (in giorni),2020,1061,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione giudiziale (in giorni),2021,1023,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione giudiziale (in giorni),2022,1148,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale (in giorni),2015,198,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale (in giorni),2016,190,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale (in giorni),2017,173,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale (in giorni),2018,161,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale (in giorni),2019,151,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale (in giorni),2020,158,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale (in giorni),2021,170,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale (in giorni),2022,152,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2015,29,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2016,38,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2017,48,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2018,47,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2019,50,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2020,50,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2021,47,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2022,47,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale in tribunale (in giorni),2015,245,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale in tribunale (in giorni),2016,232,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale in tribunale (in giorni),2017,205,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale in tribunale (in giorni),2018,188,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale in tribunale (in giorni),2019,180,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale in tribunale (in giorni),2020,197,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale in tribunale (in giorni),2021,205,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,durata media del procedimento di separazione consensuale in tribunale (in giorni),2022,184,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,separazioni concesse rispetto ai coniugati (valori per centomila),2015,278.8,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,separazioni concesse rispetto ai coniugati (valori per centomila),2016,323.2,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,separazioni concesse rispetto ai coniugati (valori per centomila),2017,353.1,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,separazioni concesse rispetto ai coniugati (valori per centomila),2018,361.1,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,separazioni concesse rispetto ai coniugati (valori per centomila),2019,341.7,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,separazioni concesse rispetto ai coniugati (valori per centomila),2020,280.1,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,separazioni concesse rispetto ai coniugati (valori per centomila),2021,360.3,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,separazioni concesse rispetto ai coniugati (valori per centomila),2022,361.9,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,tasso di separazione rispetto agli abitanti (valori per mille),2015,1.4,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,tasso di separazione rispetto agli abitanti (valori per mille),2016,1.6,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,tasso di separazione rispetto agli abitanti (valori per mille),2017,1.8,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,tasso di separazione rispetto agli abitanti (valori per mille),2018,1.8,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,tasso di separazione rispetto agli abitanti (valori per mille),2019,1.7,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,tasso di separazione rispetto agli abitanti (valori per mille),2020,1.4,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,tasso di separazione rispetto agli abitanti (valori per mille),2021,1.8,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Puglia,tasso di separazione rispetto agli abitanti (valori per mille),2022,1.8,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione giudiziale (in giorni),2015,916,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione giudiziale (in giorni),2016,1617,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione giudiziale (in giorni),2017,1008,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione giudiziale (in giorni),2018,998,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione giudiziale (in giorni),2019,902,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione giudiziale (in giorni),2020,1105,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione giudiziale (in giorni),2021,1177,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione giudiziale (in giorni),2022,1379,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale (in giorni),2015,165,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale (in giorni),2016,213,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale (in giorni),2017,102,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale (in giorni),2018,108,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale (in giorni),2019,122,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale (in giorni),2020,141,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale (in giorni),2021,159,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale (in giorni),2022,164,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2015,34,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2016,33,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2017,27,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2018,36,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2019,55,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2020,41,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2021,38,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale extragiudiziale (in giorni),2022,49,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale in tribunale (in giorni),2015,198,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale in tribunale (in giorni),2016,255,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale in tribunale (in giorni),2017,125,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale in tribunale (in giorni),2018,127,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale in tribunale (in giorni),2019,141,,27_474_DF_DCIS_SEPARAZIND1_1
annuale,Basilicata,durata media del procedimento di separazione consensuale in tribunale (in giorni),2020,177,,27_474_DF_DCIS_SEPARAZIND1_1
